home_elo,away_elo,elo_diff,home_form,away_form,form_diff,home_advantage,is_neutral,target,date,home_team,away_team,weight
1632.547228749205,1514.866084993725,117.68114375547998,0.6,0.4,0.19999999999999996,1,0,0,2018-12-28,United Arab Emirates,Kuwait,0.2
1573.3684604844318,1533.4833429171645,39.88511756726734,0.6,0.6,0.0,1,0,2,2018-12-29,Bahrain,North Korea,0.2
1383.3395214931097,1587.876663947326,-204.53714245421634,0.2,0.5,-0.3,0,1,0,2018-12-30,Yemen,Syria,0.2
1695.7573200167908,1605.5941693426955,90.16315067409528,0.6,0.8,-0.20000000000000007,0,1,2,2018-12-30,Australia,Oman,0.2
1751.6755633876141,1663.3285952072856,88.34696818032853,0.7,0.5,0.19999999999999996,0,1,1,2018-12-31,South Korea,Saudi Arabia,0.2
1408.119810635129,1522.4424074062938,-114.32259677116485,0.4,0.8,-0.4,0,1,0,2018-12-31,Philippines,Vietnam,0.2
1680.2412680088578,1818.9793915655696,-138.7381235567118,0.7,0.8,-0.10000000000000009,1,0,0,2018-12-31,Qatar,Iran,0.2
1501.0512519660444,1539.371855535612,-38.32060356956754,0.6,0.6,0.0,0,1,2,2018-12-31,Kyrgyzstan,Palestine,0.2
1604.101844430761,1549.4345980410333,54.66724638972778,0.7,0.7,0.0,0,1,2,2019-01-02,Oman,Thailand,0.2
1629.8945718885032,1575.139866601836,54.754705286667104,0.4,0.8,-0.4,1,0,1,2019-01-05,United Arab Emirates,Bahrain,3.0
1547.7467164971251,1422.3408447767863,125.40587172033884,0.5,0.4,0.09999999999999998,0,1,0,2019-01-06,Thailand,India,3.0
1697.2496449287253,1671.6614781643525,25.588166764372772,0.7,0.4,0.29999999999999993,0,1,0,2019-01-06,Australia,Jordan,3.0
1588.8187364505193,1537.1521545831006,51.6665818674187,0.7,0.4,0.29999999999999993,0,1,1,2019-01-06,Syria,Palestine,3.0
1576.1065414274858,1503.2709529185558,72.83558850892996,0.5,0.6,-0.09999999999999998,0,1,2,2019-01-07,China,Kyrgyzstan,3.0
1751.1776823545017,1406.7551388348086,344.42254351969314,0.7,0.2,0.49999999999999994,0,1,2,2019-01-07,South Korea,Philippines,3.0
1820.2206568931088,1382.3974489899165,437.82320790319227,0.8,0.2,0.6000000000000001,0,1,2,2019-01-07,Iran,Yemen,3.0
1663.826476240398,1531.7119367997602,132.11453944063783,0.5,0.6,-0.09999999999999998,0,1,2,2019-01-08,Saudi Arabia,North Korea,3.0
1537.0866734666238,1744.5645978493822,-207.47792438275837,0.6,0.6,0.0,0,1,2,2019-01-08,Finland,Sweden,0.2
1694.2317203640002,1523.8070792066142,170.42464115738608,0.6,0.8,-0.20000000000000007,0,1,2,2019-01-08,Iraq,Vietnam,3.0
1679.0000026813186,1501.2947076377666,177.70529504355204,0.5,0.2,0.3,0,1,2,2019-01-09,Qatar,Lebanon,3.0
1773.240940629054,1472.6491554366557,300.5917851923982,0.9,0.7,0.20000000000000007,0,1,2,2019-01-09,Japan,Turkmenistan,3.0
1743.9861185130806,1605.7897259746692,138.19639253841137,0.5,0.7,-0.19999999999999996,0,1,2,2019-01-09,Uzbekistan,Oman,3.0
1579.8290110414587,1507.3652763588293,72.46373468262937,0.7,0.4,0.29999999999999993,0,1,0,2019-01-10,Bahrain,Thailand,3.0
1703.8669519421032,1584.3900824799841,119.47686946211911,0.4,0.6,-0.19999999999999996,0,1,2,2019-01-10,Jordan,Syria,3.0
1625.2054274488805,1462.7222849150821,162.4831425337984,0.4,0.4,0.0,1,0,2,2019-01-10,United Arab Emirates,India,3.0
1479.4695430000245,1758.4398448005918,-278.9703018005673,0.4,0.7,-0.29999999999999993,0,1,0,2019-01-11,Kyrgyzstan,South Korea,3.0
1399.4929763887185,1599.9079513460172,-200.41497495729868,0.1,0.6,-0.5,0,1,0,2019-01-11,Philippines,China,3.0
1462.462616904464,1741.4945331222032,-279.0319162177391,0.2,0.6,-0.39999999999999997,0,1,1,2019-01-11,Iceland,Sweden,0.2
1339.111223801284,1540.1567381938028,-201.04551439251873,0.3,0.6,-0.3,0,1,2,2019-01-11,Estonia,Finland,0.2
1541.5808085536357,1665.0441711509745,-123.4633625973388,0.4,0.7,-0.29999999999999993,0,1,0,2019-01-11,Palestine,Australia,3.0
1507.4459876218639,1824.6874394953404,-317.24145187347654,0.6,0.8,-0.20000000000000007,0,1,0,2019-01-12,Vietnam,Iran,3.0
1377.9306663876848,1710.5928119487505,-332.6621455610657,0.2,0.8,-0.6000000000000001,0,1,0,2019-01-12,Yemen,Iraq,3.0
1485.4275627667278,1682.9385776824872,-197.51101491575946,0.1,0.7,-0.6,0,1,0,2019-01-12,Lebanon,Saudi Arabia,3.0
1512.599835357671,1694.8671475523574,-182.26731219468638,0.4,0.6,-0.19999999999999996,0,1,0,2019-01-13,North Korea,Qatar,3.0
1587.1306776760916,1782.2735448367505,-195.14286716065885,0.5,0.9,-0.4,0,1,0,2019-01-13,Oman,Japan,3.0
1463.6165512289592,1762.645166811658,-299.0286155826989,0.6,0.7,-0.09999999999999998,0,1,0,2019-01-13,Turkmenistan,Uzbekistan,3.0
1445.811584986773,1543.661165424001,-97.84958043722804,0.4,0.7,-0.29999999999999993,0,1,0,2019-01-14,India,Bahrain,3.0
1642.1161273771897,1543.533121976287,98.58300540090272,0.6,0.4,0.19999999999999996,1,0,1,2019-01-14,United Arab Emirates,Thailand,3.0
1521.8143198105838,1723.9387900078552,-202.12447019727142,0.2,0.5,-0.3,0,1,1,2019-01-15,Palestine,Jordan,3.0
1342.1545988742928,1463.7941699588466,-121.63957108455384,0.5,0.3,0.2,0,1,1,2019-01-15,Estonia,Iceland,0.2
1684.8106598940262,1564.3182444142321,120.49241547979409,0.7,0.6,0.09999999999999998,0,1,2,2019-01-15,Australia,Syria,3.0
1499.124410842245,1370.2251690741004,128.89924176814452,0.5,0.0,0.5,0,1,2,2019-01-16,Vietnam,Yemen,3.0
1768.4695113204837,1614.2969902354027,154.17252108508092,0.8,0.6,0.20000000000000007,0,1,2,2019-01-16,South Korea,China,3.0
1469.4398764801326,1385.103937499333,84.33593898079971,0.4,0.0,0.4,0,1,2,2019-01-16,Kyrgyzstan,Philippines,3.0
1833.0090162749593,1718.298309262335,114.71070701262443,0.8,0.9,-0.09999999999999998,0,1,1,2019-01-16,Iran,Iraq,3.0
1796.997162996873,1771.7470307560702,25.250132240802714,0.9,0.7,0.20000000000000007,0,1,2,2019-01-17,Japan,Uzbekistan,3.0
1572.4070595159692,1454.514687284547,117.89237223142209,0.3,0.4,-0.10000000000000003,0,1,2,2019-01-17,Oman,Turkmenistan,3.0
1470.854878941886,1497.0372829911882,-26.18240404930225,0.1,0.3,-0.19999999999999998,0,1,2,2019-01-17,Lebanon,North Korea,3.0
1697.511261507329,1710.4296999188402,-12.91843841151126,0.8,0.6,0.20000000000000007,0,1,0,2019-01-17,Saudi Arabia,Qatar,3.0
1551.8241418728298,1596.799285570058,-44.97514369722808,0.4,0.5,-0.09999999999999998,0,1,0,2019-01-20,Thailand,China,3.0
1708.2204647384617,1518.47837979826,189.74208494020172,0.6,0.5,0.09999999999999998,0,1,1,2019-01-20,Jordan,Vietnam,3.0
1823.4489735736065,1592.6009131756623,230.8480603979442,0.8,0.4,0.4,0,1,2,2019-01-20,Iran,Oman,3.0
1704.8044881210199,1743.9234719692995,-39.11898384827964,0.8,0.5,0.30000000000000004,0,1,1,2019-01-21,Australia,Uzbekistan,3.0
1824.8207217836436,1668.6262153784824,156.1945064051613,0.9,0.6,0.30000000000000004,0,1,2,2019-01-21,Japan,Saudi Arabia,3.0
1633.825107480647,1492.297459761639,141.52764771900797,0.6,0.4,0.19999999999999996,1,0,2,2019-01-21,United Arab Emirates,Kyrgyzstan,3.0
1785.9672159858285,1565.428671587235,220.53854439859356,0.9,0.7,0.20000000000000007,0,1,2,2019-01-22,South Korea,Bahrain,3.0
1739.3147460476869,1727.8583519636877,11.456394083999157,0.6,0.9,-0.30000000000000004,0,1,2,2019-01-22,Qatar,Iraq,3.0
1622.9373668348987,1836.0097714017884,-213.07240456688965,0.7,0.9,-0.20000000000000007,0,1,0,2019-01-24,China,Iran,3.0
1533.40661398171,1842.174507166454,-308.767893184744,0.5,1.0,-0.5,0,1,0,2019-01-24,Vietnam,Japan,3.0
1652.238516540121,1708.168090916285,-55.929574376164055,0.6,0.7,-0.09999999999999998,1,0,2,2019-01-25,United Arab Emirates,Australia,3.0
1799.127562218031,1768.325879834161,30.801682383870002,0.9,0.8,0.09999999999999998,0,1,0,2019-01-25,South Korea,Qatar,3.0
1722.410604316092,1590.095658626481,132.31494568961102,0.3,0.1,0.19999999999999998,1,0,2,2019-01-27,United States,Panama,0.2
1849.616990909807,1850.8518951883932,-1.2349042785861002,0.9,1.0,-0.09999999999999998,0,1,0,2019-01-28,Iran,Japan,3.0
1687.0265762172164,1800.9785648455777,-113.95198862836128,0.8,1.0,-0.19999999999999996,1,0,0,2019-01-29,United Arab Emirates,Qatar,3.0
1880.7452654305546,1821.477423247395,59.26784218315947,1.0,1.0,0.0,0,1,0,2019-02-01,Japan,Qatar,3.0
1723.6837429450443,1630.3756658919433,93.30807705310099,0.3,0.4,-0.10000000000000003,1,0,2,2019-02-02,United States,Costa Rica,0.2
1350.7987414980855,1277.8207722457912,72.97796925229432,0.5,0.7,-0.19999999999999996,0,1,2,2019-02-21,Kazakhstan,Moldova,0.2
1432.761010759115,1492.2625719771484,-59.50156121803343,0.1,0.4,-0.30000000000000004,1,0,1,2019-02-23,Sint Maarten,Saint Barthélemy,0.2
1494.4843875842157,1456.684613125838,37.79977445837767,0.9,0.5,0.4,1,0,2,2019-02-27,Cuba,Bermuda,0.2
1510.8818143701722,1465.5415936924355,45.340220677736625,0.5,0.7,-0.19999999999999996,1,0,1,2019-03-03,Bolivia,Nicaragua,0.2
1349.9798579157036,1415.4253129013102,-65.4454549856066,0.3,0.2,0.09999999999999998,0,1,2,2019-03-04,Barbados,Grenada,0.2
1516.8892171363916,1601.6187415146928,-84.72952437830122,0.6,0.4,0.19999999999999996,0,1,2,2019-03-06,El Salvador,Guatemala,0.2
1241.1112837552205,1286.9394054931463,-45.82812173792581,0.2,0.5,-0.3,1,0,0,2019-03-09,Cambodia,Bangladesh,0.2
1329.2351104084375,1355.2997154297204,-26.064605021282887,0.1,0.2,-0.1,1,0,2,2019-03-16,Bahamas,Turks and Caicos Islands,0.2
1491.923363291303,1417.6154531715028,74.30791011980023,0.5,0.2,0.3,1,0,2,2019-03-17,Saint Barthélemy,Saint Martin,0.2
1526.5046854247262,1558.7148692838773,-32.21018385915113,0.3,0.4,-0.10000000000000003,1,0,2,2019-03-18,Fiji,New Caledonia,0.2
1512.3518168884425,1472.7771338318096,39.57468305663292,0.6,0.6,0.0,1,0,2,2019-03-18,Solomon Islands,Vanuatu,0.2
1358.2628467642312,1213.4201940268704,144.84265273736082,0.5,0.4,0.09999999999999998,1,0,1,2019-03-19,Myanmar,Taiwan,0.2
1748.7384794274897,1645.06860315027,103.6698762772196,0.5,0.8,-0.30000000000000004,1,0,1,2019-03-20,Germany,Serbia,0.2
1637.2911730980377,1539.9942144444806,97.29695865355711,0.2,0.3,-0.09999999999999998,1,0,2,2019-03-20,Wales,Trinidad and Tobago,0.2
1280.4553042467805,1353.149956344715,-72.69465209793452,0.2,0.2,0.0,0,1,1,2019-03-21,British Virgin Islands,Turks and Caicos Islands,1.0
1352.3847176068632,1659.6487699410895,-307.26405233422634,0.6,0.6,0.0,1,0,2,2019-03-21,Kazakhstan,Scotland,3.0
1913.8539664857346,1752.0539958244403,161.7999706612943,0.7,0.5,0.19999999999999996,1,0,2,2019-03-21,Belgium,Russia,3.0
1349.198900584468,975.3167584265749,373.8821421578931,0.4,0.0,0.4,1,0,2,2019-03-21,Cyprus,San Marino,3.0
1521.9210418107964,1291.3808835547184,230.54015825607803,0.8,0.3,0.5,1,0,2,2019-03-21,North Macedonia,Latvia,3.0
1635.3430708358599,1628.7499556192145,6.593115216645401,0.5,0.2,0.3,1,0,0,2019-03-21,Austria,Poland,3.0
1553.1468524361255,1601.2431727437674,-48.09632030764192,0.3,0.7,-0.39999999999999997,1,0,2,2019-03-21,Slovakia,Hungary,3.0
1522.3222444242017,1494.076106837991,28.246137586210807,0.6,0.3,0.3,1,0,1,2019-03-21,Israel,Slovenia,3.0
1837.2653687881402,1412.903081133834,424.36228765430633,0.6,0.8,-0.20000000000000007,1,0,2,2019-03-21,Netherlands,Belarus,3.0
1540.6107102397336,1766.7515978577112,-226.14088761797757,0.9,0.8,0.09999999999999998,1,0,1,2019-03-21,Kosovo,Denmark,0.2
1517.518741854427,1255.7512959204635,261.7674459339635,0.5,0.4,0.09999999999999998,1,0,1,2019-03-21,Kuwait,Nepal,0.2
1325.368017617777,1556.5299819499946,-231.16196433221762,0.3,0.4,-0.10000000000000003,0,1,2,2019-03-21,Mauritius,New Caledonia,0.2
1822.5513281483197,1340.6092237185926,481.9421044297271,0.5,0.6,-0.09999999999999998,1,0,2,2019-03-21,Croatia,Azerbaijan,3.0
1725.159169974747,1695.176314555395,29.982855419352063,0.5,0.7,-0.19999999999999996,1,0,2,2019-03-21,United States,Ecuador,0.2
1427.5582674763957,1342.827539438845,84.73072803755076,0.3,0.6,-0.3,1,0,2,2019-03-21,Northern Ireland,Estonia,3.0
1666.527717815399,1651.272429995672,15.255287819727073,0.7,0.5,0.19999999999999996,1,0,2,2019-03-21,United Arab Emirates,Saudi Arabia,0.2
1276.2347961370135,1991.1631137639258,-714.9283176269123,0.6,0.7,-0.09999999999999998,1,0,0,2019-03-22,Moldova,France,3.0
1684.429742160583,1332.1918697707779,352.23787238980503,0.6,0.0,0.6,1,0,2,2019-03-22,Tunisia,Eswatini,1.0
1587.6754943691874,1429.8691227142153,157.80637165497205,0.5,0.8,-0.30000000000000004,1,0,2,2019-03-22,Burkina Faso,Mauritania,1.0
1659.6739046586474,1232.3527753018463,427.32112935680107,0.8,0.1,0.7000000000000001,1,0,2,2019-03-22,Nigeria,Seychelles,1.0
1679.86436315692,1464.0537672994762,215.8105958574438,0.7,0.5,0.19999999999999996,1,0,1,2019-03-22,Algeria,Gambia,1.0
1437.8826884169478,1741.3069017382143,-303.4242133212665,0.1,0.9,-0.8,1,0,1,2019-03-22,Malawi,Morocco,1.0
1439.7726348738647,1454.393124532703,-14.620489658838324,0.2,0.2,0.0,1,0,0,2019-03-22,Sudan,Equatorial Guinea,1.0
1395.8119058463692,1359.7957649570822,36.016140889287044,0.5,0.3,0.2,0,1,2,2019-03-22,Saint Lucia,Aruba,1.0
1328.263008310097,1405.0762347540594,-76.81322644396255,0.2,0.5,-0.3,1,0,0,2019-03-22,Cayman Islands,Montserrat,1.0
1373.0437329891292,1435.9956071077042,-62.951874118575006,0.4,0.0,0.4,1,0,2,2019-03-22,Saint Vincent and the Grenadines,Bonaire,1.0
1258.3511113944726,1296.0931249495725,-37.7420135550999,0.2,0.0,0.2,1,0,0,2019-03-22,Anguilla,United States Virgin Islands,1.0
1422.5295916667108,1532.8519492576916,-110.3223575909808,0.3,0.7,-0.39999999999999997,1,0,0,2019-03-22,Botswana,Angola,1.0
1486.6226849984837,1670.9814208597263,-184.35873586124262,0.3,0.4,-0.10000000000000003,1,0,0,2019-03-22,Albania,Turkey,3.0
1308.6326820121494,1250.0258858823158,58.60679612983358,0.5,0.0,0.5,1,0,2,2019-03-22,Luxembourg,Lithuania,3.0
1814.6147947819582,1674.5307816489433,140.08401313301488,0.8,0.6,0.20000000000000007,1,0,1,2019-03-22,Portugal,Ukraine,3.0
1828.634136783314,1620.630860032824,208.00327675048993,0.9,0.6,0.30000000000000004,1,0,2,2019-03-22,England,Czech Republic,3.0
1498.3646208028963,1441.3004836731843,57.06413712971198,0.6,0.4,0.19999999999999996,1,0,1,2019-03-22,Bulgaria,Montenegro,3.0
1594.2913527881585,1627.8874492957348,-33.59609650757625,0.3,0.3,0.0,0,1,2,2019-03-22,Peru,Paraguay,0.2
1739.5314092028182,1556.5216341913551,183.00977501146303,0.2,0.5,-0.3,0,1,2,2019-03-22,Mexico,Chile,0.2
1766.4748772066143,1510.6222866754356,255.85259053117875,0.8,0.5,0.30000000000000004,1,0,2,2019-03-22,South Korea,Bolivia,0.2
1845.676737783095,1776.3681160006624,69.30862178243251,0.8,0.8,0.0,1,0,0,2019-03-22,Japan,Colombia,1.0
1599.1404437405536,1628.9002388622405,-29.75979512168692,0.2,0.4,-0.2,1,0,2,2019-03-22,Guatemala,Costa Rica,0.2
1765.8614139699998,1559.8165171677972,206.04489680220263,0.7,0.6,0.09999999999999998,0,1,0,2019-03-22,Argentina,Venezuela,0.2
1169.341197873997,1463.1212293942945,-293.78003152029737,0.3,0.3,0.0,1,0,0,2019-03-22,Andorra,Iceland,3.0
1460.4355037777839,1398.7480111388622,61.68749263892164,0.5,0.7,-0.19999999999999996,1,0,2,2019-03-23,Guyana,Belize,1.0
1354.4853663411152,1331.384869493443,23.100496847672275,0.5,0.3,0.2,1,0,2,2019-03-23,Dominica,Bahamas,1.0
1433.1002194449602,1416.0367989007493,17.063420544210885,0.2,0.2,0.0,0,1,2,2019-03-23,Sint Maarten,Saint Martin,1.0
1390.635785447722,1566.4471919642665,-175.8114065165446,0.3,0.9,-0.6000000000000001,1,0,2,2019-03-23,Antigua and Barbuda,Curaçao,1.0
1505.2443515112507,1479.663799718172,25.580551793078712,0.5,0.6,-0.09999999999999998,1,0,2,2019-03-23,Zambia,Namibia,1.0
1435.4468404401093,1565.1306342351145,-129.68379379500516,0.6,0.5,0.09999999999999998,1,0,1,2019-03-23,Burundi,Gabon,1.0
1699.104212159899,1420.9990484548723,278.1051637050266,0.8,0.4,0.4,1,0,2,2019-03-23,Ivory Coast,Rwanda,1.0
1439.7979515133966,1488.5869455283905,-48.78899401499393,0.4,0.5,-0.09999999999999998,1,0,1,2019-03-23,Guinea-Bissau,Mozambique,1.0
1496.8384766903594,1486.5179092465676,10.320567443791788,0.1,0.1,0.0,1,0,1,2019-03-23,Vatican City,Raetia,0.2
1306.4956680423509,1654.5296947877816,-348.03402674543077,0.2,0.9,-0.7,1,0,0,2019-03-23,Alderney,Jersey,1.0
1457.0997115199452,1619.7089742621133,-162.60926274216808,0.4,0.8,-0.4,1,0,1,2019-03-23,Niger,Egypt,1.0
1517.5829749256204,1546.7532345035675,-29.170259577947036,0.3,0.9,-0.6000000000000001,1,0,0,2019-03-23,Guadeloupe,Martinique,1.0
1637.9515370035801,1494.8871324281447,143.06440457543545,0.6,0.7,-0.09999999999999998,1,0,2,2019-03-23,Ghana,Kenya,1.0
1513.0948793559019,1462.5648930314032,50.52998632449862,0.5,0.4,0.09999999999999998,1,0,2,2019-03-23,Suriname,Saint Kitts and Nevis,1.0
1641.5623775430504,1445.3310761038747,196.2313014391757,0.4,0.4,0.0,1,0,2,2019-03-23,Cameroon,Comoros,1.0
1480.2151468343238,1354.967890794434,125.24725603988986,0.5,0.4,0.09999999999999998,1,0,2,2019-03-23,Malaysia,Afghanistan,0.2
1580.0401153474804,1416.276952434862,163.76316291261833,0.4,0.6,-0.19999999999999996,0,1,1,2019-03-23,Oman,Singapore,0.2
1519.9624433975,1743.9912776042358,-224.02883420673584,0.9,0.4,0.5,1,0,0,2019-03-23,Georgia,Switzerland,3.0
1199.4806214643272,1570.285004962938,-370.80438349861083,0.4,0.4,0.0,1,0,0,2019-03-23,Gibraltar,Republic of Ireland,3.0
1210.7250556928839,1276.1798251512184,-65.45476945833457,0.3,0.2,0.09999999999999998,1,0,2,2019-03-23,Malta,Faroe Islands,3.0
1608.8943689157154,1361.7155973441184,247.17877157159705,0.7,0.1,0.6,1,0,2,2019-03-23,Mali,South Sudan,1.0
1844.200902767526,1588.8225199975288,255.3783827699972,1.0,0.1,0.9,0,1,1,2019-03-23,Brazil,Panama,0.2
1868.8093061695986,1665.47039109605,203.3389150735486,0.6,0.7,-0.09999999999999998,1,0,2,2019-03-23,Spain,Norway,3.0
1598.2239041867597,1386.0184880878146,212.20541609894508,0.6,0.5,0.09999999999999998,1,0,2,2019-03-23,Bosnia and Herzegovina,Armenia,3.0
1754.0067231104201,1537.113363120794,216.8933599896261,0.6,0.4,0.19999999999999996,1,0,2,2019-03-23,Italy,Finland,3.0
1117.400079747164,1582.1537945612765,-464.7537148141125,0.3,0.4,-0.10000000000000003,1,0,0,2019-03-23,Liechtenstein,Greece,3.0
1729.6156063181866,1480.0412842361486,249.57432208203795,0.7,0.5,0.19999999999999996,1,0,2,2019-03-23,Senegal,Madagascar,1.0
1740.1629800678206,1593.6253249630713,146.53765510474932,0.6,0.8,-0.20000000000000007,1,0,2,2019-03-23,Sweden,Romania,3.0
1381.9739239524265,1534.1581344200965,-152.18421046767003,0.4,0.6,-0.19999999999999996,1,0,1,2019-03-24,Central African Republic,Guinea,1.0
1444.052991376581,1581.6888087701477,-137.63581739356664,0.5,0.8,-0.30000000000000004,1,0,2,2019-03-24,Tanzania,Uganda,1.0
1282.51761731713,1424.203277687871,-141.68566037074083,0.3,0.0,0.3,0,1,0,2019-03-24,British Virgin Islands,Bonaire,1.0
1428.3394171655539,1413.0529720195898,15.28644514596408,0.1,0.2,-0.1,1,0,0,2019-03-24,Puerto Rico,Grenada,1.0
1691.6736793833345,1478.4070851875208,213.2665941958137,0.8,0.6,0.20000000000000007,1,0,2,2019-03-24,Canada,French Guiana,1.0
1352.352198797424,1465.801121387172,-113.44892258974801,0.5,0.6,-0.09999999999999998,1,0,0,2019-03-24,Barbados,Nicaragua,1.0
1608.6631066295652,1496.2676490718318,112.39545755773338,0.6,1.0,-0.4,1,0,2,2019-03-24,Haiti,Cuba,1.0
1519.3675149105309,1604.9672138510732,-85.59969894054234,0.6,0.7,-0.09999999999999998,1,0,2,2019-03-24,El Salvador,Jamaica,1.0
1613.150878139956,1460.3699596263575,152.7809185135984,0.4,0.5,-0.09999999999999998,1,0,2,2019-03-24,DR Congo,Liberia,1.0
1562.1424851707068,1442.340784628463,119.80170054224368,0.4,0.5,-0.09999999999999998,1,0,1,2019-03-24,Cape Verde,Lesotho,1.0
1459.0474425069006,1444.5639683185252,14.48347418837534,0.6,0.5,0.09999999999999998,1,0,2,2019-03-24,Zimbabwe,Congo,1.0
1478.2561949877916,1454.901351638222,23.35484334956959,0.8,0.5,0.30000000000000004,1,0,0,2019-03-24,Dominican Republic,Bermuda,1.0
1516.389884362854,1615.7173599855385,-99.32747562268446,0.4,0.6,-0.19999999999999996,0,1,0,2019-03-24,Libya,South Africa,1.0
1496.5097151180998,1534.4994511019852,-37.98973598388534,0.4,0.8,-0.4,1,0,1,2019-03-24,Slovenia,North Macedonia,3.0
1355.4462336629942,1930.8124674864812,-575.3662338234869,0.4,0.7,-0.29999999999999993,1,0,0,2019-03-24,Cyprus,Belgium,3.0
1214.208809541074,1514.1249868451446,-299.9161773040705,0.5,0.6,-0.09999999999999998,1,0,0,2019-03-24,Taiwan,Solomon Islands,0.2
1528.6895727586088,1328.531826834907,200.1577459237019,0.3,0.3,0.0,1,0,2,2019-03-24,Fiji,Mauritius,0.2
1450.3837028762098,1408.1051944652477,42.278508410962104,0.3,0.7,-0.39999999999999997,1,0,2,2019-03-24,Northern Ireland,Belarus,3.0
1522.3721701150712,1474.755340064139,47.616830050932094,0.4,0.5,-0.09999999999999998,1,0,2,2019-03-24,Benin,Togo,1.0
1638.7452830499867,1587.2734958561148,51.47178719387193,0.4,0.5,-0.09999999999999998,1,0,2,2019-03-24,Wales,Slovakia,3.0
1842.0632554567264,1748.1588098539085,93.90444560281799,0.8,0.4,0.4,1,0,0,2019-03-24,Netherlands,Germany,3.0
1519.8886361440927,1604.7738438314127,-84.88520768731996,0.7,0.5,0.19999999999999996,1,0,2,2019-03-24,Israel,Austria,3.0
1659.3191826236616,1278.8024742635296,380.51670836013204,0.3,0.3,0.0,1,0,2,2019-03-24,Poland,Latvia,3.0
969.0694253480488,1608.390610424554,-639.3211850765053,0.0,0.4,-0.4,1,0,0,2019-03-24,San Marino,Scotland,3.0
1403.6428771233986,1735.0954948236938,-331.45261770029515,0.7,0.3,0.39999999999999997,1,0,0,2019-03-24,Kazakhstan,Russia,3.0
1567.1165293237782,1826.0751201690841,-258.95859084530593,0.5,0.7,-0.19999999999999996,1,0,2,2019-03-24,Hungary,Croatia,3.0
1803.1344331252517,1645.6482727238513,157.4861604014004,0.7,0.8,-0.10000000000000009,1,0,1,2019-03-25,Portugal,Serbia,3.0
1160.0035903427586,1471.1984940066461,-311.19490366388754,0.2,0.3,-0.09999999999999998,1,0,0,2019-03-25,Andorra,Albania,3.0
1992.126500453668,1472.458836925533,519.6676635281351,0.7,0.5,0.19999999999999996,1,0,2,2019-03-25,France,Iceland,3.0
1333.619622137322,1686.0111433056497,-352.3915211683277,0.5,0.5,0.0,1,0,0,2019-03-25,Luxembourg,Ukraine,3.0
1446.1839638340118,1842.5508149752243,-396.36685114121246,0.3,0.9,-0.6000000000000001,1,0,0,2019-03-25,Montenegro,England,3.0
1686.405611851564,1275.2714094472713,411.13420240429264,0.4,0.4,0.0,1,0,2,2019-03-25,Turkey,Moldova,3.0
1649.360190100157,1463.9725612319128,185.3876288682443,0.4,0.4,0.0,1,0,2,2019-03-25,Saudi Arabia,Equatorial Guinea,0.2
1357.4742312500275,1476.711475373075,-119.2372441230475,0.6,0.4,0.19999999999999996,1,0,0,2019-03-25,Myanmar,Indonesia,0.2
1516.2443635225018,1257.0256742523886,259.21868927011315,0.5,0.5,0.0,1,0,2,2019-03-25,Kuwait,Nepal,0.2
1337.0854316978282,1225.0389457571432,112.04648594068499,0.5,0.0,0.5,1,0,1,2019-03-25,Azerbaijan,Lithuania,0.2
1505.8917808412702,1562.8806811411855,-56.98890029991526,0.5,0.6,-0.09999999999999998,1,0,2,2019-03-25,Catalonia,Venezuela,0.2
1541.7552421920122,1493.4811406420688,48.27410154994345,0.8,0.5,0.30000000000000004,1,0,1,2019-03-25,Kosovo,Bulgaria,3.0
1733.4568519115523,1612.7785931032565,120.67825880829582,0.9,0.8,0.09999999999999998,1,0,2,2019-03-26,Senegal,Mali,0.2
1668.4399577109139,1544.3244161872385,124.11554152367535,0.7,0.5,0.19999999999999996,1,0,1,2019-03-26,United Arab Emirates,Syria,0.2
1726.987001967028,1555.4874114323084,171.49959053471957,0.6,0.4,0.19999999999999996,1,0,1,2019-03-26,United States,Chile,0.2
1576.6321951575528,1507.0073505414457,69.62484461610711,0.5,0.7,-0.19999999999999996,1,0,2,2019-03-26,Republic of Ireland,Georgia,3.0
1756.9463704602902,1765.6070659054326,-8.660695445142437,0.6,0.7,-0.09999999999999998,1,0,1,2019-03-26,Switzerland,Denmark,3.0
1575.577922074094,1240.5939355288172,334.9839865452768,0.7,0.2,0.49999999999999994,1,0,2,2019-03-26,Romania,Faroe Islands,3.0
1596.4841469406751,1531.7826028192633,64.70154412141187,0.5,0.8,-0.30000000000000004,0,1,0,2019-03-26,Peru,El Salvador,0.2
1611.8837047434663,1586.0204596528358,25.86324509063047,0.6,0.6,0.0,1,0,1,2019-03-26,Bosnia and Herzegovina,Greece,3.0
1767.383916696089,1113.5334146556047,653.8505020404843,0.8,0.1,0.7000000000000001,1,0,2,2019-03-26,Italy,Liechtenstein,3.0
1372.358687531108,1523.736169535125,-151.3774820040171,0.5,0.2,0.3,1,0,0,2019-03-26,Armenia,Finland,3.0
1246.3109453152852,1883.0150435759767,-636.7040982606916,0.4,0.6,-0.19999999999999996,1,0,0,2019-03-26,Malta,Spain,3.0
1625.6946551432181,1740.565631961865,-114.8709768186468,0.1,0.4,-0.30000000000000004,0,1,0,2019-03-26,Paraguay,Mexico,0.2
1651.2646536896718,1758.210382956798,-106.94572926712613,0.7,0.7,0.0,1,0,1,2019-03-26,Norway,Sweden,3.0
